Gene,F_score,p_value,p_value_FDR,Rejected_FDR_0.05
NFIA,217.7880043302995,0.0,0.0,True
LBR,217.73957545374748,0.0,0.0,True
MTHFD1L,217.72593370261376,0.0,0.0,True
AKAP12,217.61742973904657,0.0,0.0,True
SLC26A3,217.6118890652884,0.0,0.0,True
CRTAC1,217.5771190629972,0.0,0.0,True
GSK3B,217.56612212147726,0.0,0.0,True
SHISAL1,217.56580039611927,0.0,0.0,True
KIAA1614,217.55328913038431,0.0,0.0,True
HAUS2,217.53728625483467,0.0,0.0,True
CIMAP2,217.52411446373677,0.0,0.0,True
EIF2S1,217.51355894301633,0.0,0.0,True
PXDN,217.50436863523717,0.0,0.0,True
MT3,217.46879888014104,0.0,0.0,True
CAPN1,217.4481709798985,0.0,0.0,True
SPAST,217.3671818641172,0.0,0.0,True
BLTP1,217.317948366275,0.0,0.0,True
HMGCL,217.31302864275884,0.0,0.0,True
GART,217.26115250228526,0.0,0.0,True
ZNF189,217.1984950373534,0.0,0.0,True
WWC1,217.18362622477528,0.0,0.0,True
PMP2,217.1659889076571,0.0,0.0,True
SVOPL,217.13758026568965,0.0,0.0,True
S100PBP,217.13078031036144,0.0,0.0,True
TCFL5,217.09092793201782,0.0,0.0,True
SPEG,217.0169895888394,0.0,0.0,True
GPR61,217.01262021899282,0.0,0.0,True
PPP2CB,217.01053956236478,0.0,0.0,True
AK4,216.95900885573255,0.0,0.0,True
NEK7,216.9176084003974,0.0,0.0,True
STARD4,216.88189737667864,0.0,0.0,True
AGO3,216.8703259457712,0.0,0.0,True
F2RL3,216.8263035902958,0.0,0.0,True
ZNF697,216.74915388940957,0.0,0.0,True
ESD,216.71364040337613,0.0,0.0,True
MAT2B,216.6909010870982,0.0,0.0,True
SOBP,216.60084597323674,0.0,0.0,True
CTDSPL2,216.5913217052098,0.0,0.0,True
XPO4,216.5394698691497,0.0,0.0,True
ABLIM1,216.53488417855917,0.0,0.0,True
P3H3,216.52831006792331,0.0,0.0,True
BCL9,216.51858471938502,0.0,0.0,True
LYAR,216.49708108733935,0.0,0.0,True
BAZ2B,216.47180117530172,0.0,0.0,True
YKT6,216.47055317886225,0.0,0.0,True
OGDH,216.39617874576376,0.0,0.0,True
CMTM1,216.39138020838257,0.0,0.0,True
DDX24,216.3684897942575,0.0,0.0,True
CBLIF,216.36840421826352,0.0,0.0,True
SALL2,216.28471827835617,0.0,0.0,True
PPP1R14D,216.27771950108811,0.0,0.0,True
STAC2,216.2418695885461,0.0,0.0,True
ASH1L,216.2125377050097,0.0,0.0,True
ARFGEF1,216.2078482156317,0.0,0.0,True
TJP2,216.17388273211182,0.0,0.0,True
LMTK3,216.15574463729624,0.0,0.0,True
HRC,216.15289471119814,0.0,0.0,True
SYDE1,216.12636946330807,0.0,0.0,True
PTPN22,216.10702317342,0.0,0.0,True
ITFG2,216.09703747509784,0.0,0.0,True
HOMER3,216.0441561683083,0.0,0.0,True
CDH9,216.0345041854237,0.0,0.0,True
KIF3A,215.98945929091497,0.0,0.0,True
BRMS1L,215.97184355103602,0.0,0.0,True
AKNAD1,215.8768795991974,0.0,0.0,True
MAP4K5,215.87336910614616,0.0,0.0,True
PYGB,215.85728826915107,0.0,0.0,True
RNASE1,215.84507329783156,0.0,0.0,True
BEND6,215.83288840611453,0.0,0.0,True
PLEKHG6,215.80724946357853,0.0,0.0,True
QKI,215.79777738635812,0.0,0.0,True
ADAMTS5,215.77387683207962,0.0,0.0,True
ZDHHC5,215.76870560000268,0.0,0.0,True
MRAS,215.75789100846555,0.0,0.0,True
PAN3,215.75452007286802,0.0,0.0,True
BTG3,215.7543038867428,0.0,0.0,True
BEAN1,215.72430532043686,0.0,0.0,True
HSPH1,215.72039315718828,0.0,0.0,True
CDC42SE2,215.53930322055962,0.0,0.0,True
C22orf23,215.44945623190296,0.0,0.0,True
SCRN2,215.43408088999345,0.0,0.0,True
TFEB,215.42048579771964,0.0,0.0,True
PER2,215.3825650292394,0.0,0.0,True
GPR50,215.3023270386344,0.0,0.0,True
MMP9,215.29373109882334,0.0,0.0,True
MCM2,215.28758353878123,0.0,0.0,True
FOXO3,215.27459325618221,0.0,0.0,True
SLCO1B3,215.27159053127323,0.0,0.0,True
PALS1,215.24037003650184,0.0,0.0,True
TAF4,215.22921332680642,0.0,0.0,True
SEC23IP,215.22846813049088,0.0,0.0,True
TDP1,215.1381836774917,0.0,0.0,True
CHD1,215.13523175166256,0.0,0.0,True
TMEM255A,215.12828419450273,0.0,0.0,True
IDNK,215.11493513758495,0.0,0.0,True
FBP1,215.1144170791933,0.0,0.0,True
PCF11,215.09396426017636,0.0,0.0,True
GOLGA7B,215.02152437446105,0.0,0.0,True
SMCHD1,214.9755602078492,0.0,0.0,True
PANX1,214.95007227682697,0.0,0.0,True
TAF2,214.94418979475992,0.0,0.0,True
CYP1B1,214.94344510920962,0.0,0.0,True
GRP,214.86053901167932,0.0,0.0,True
FBXL18,214.83440706390752,0.0,0.0,True
CBFB,214.82431959047813,0.0,0.0,True
SENP6,214.8101035379183,0.0,0.0,True
NID1,214.785928816455,0.0,0.0,True
CHST5,214.7345121878885,0.0,0.0,True
POLR1G,214.67378370668564,0.0,0.0,True
LRRC9,214.66318797956225,0.0,0.0,True
REXO5,214.6454261931302,0.0,0.0,True
GNAI1,214.63005994675274,0.0,0.0,True
GAREM1,214.56296251148234,0.0,0.0,True
BMP5,214.55435337825958,0.0,0.0,True
KRAS,214.52767260650793,0.0,0.0,True
SMS,214.47069089660678,0.0,0.0,True
NECAB2,214.4677121610662,0.0,0.0,True
A1BG,214.4658394060035,0.0,0.0,True
VPS13B,214.46174813376354,0.0,0.0,True
SIRT3,214.44945741136704,0.0,0.0,True
DIP2C,214.4468194588152,0.0,0.0,True
CASS4,214.38172899661808,0.0,0.0,True
EEF1AKMT3,214.36806800890048,0.0,0.0,True
CILK1,214.3653562772837,0.0,0.0,True
TRAFD1,214.35264432410585,0.0,0.0,True
INTU,214.2738864406782,0.0,0.0,True
PPM1A,214.26959753390653,0.0,0.0,True
WWC2,214.26702255409043,0.0,0.0,True
RAB14,214.25615026658298,0.0,0.0,True
TTLL1,214.24916777650415,0.0,0.0,True
HACD1,214.23923143620124,0.0,0.0,True
BOLL,214.22802518101904,0.0,0.0,True
ZNF66,214.22744022788896,0.0,0.0,True
DTWD1,214.15098457533608,0.0,0.0,True
CDH8,214.14341508288274,0.0,0.0,True
FAM222A,214.14144436178714,0.0,0.0,True
TUSC3,214.09756693719774,0.0,0.0,True
MOGAT1,214.0548120719575,0.0,0.0,True
SMG1,214.05461730023848,0.0,0.0,True
ADAMTS6,214.054365713701,0.0,0.0,True
YY1AP1,214.02268867815872,0.0,0.0,True
ZFX,214.01922448879625,0.0,0.0,True
ATOSA,213.97351957573915,0.0,0.0,True
GLRX3,213.96608027923617,0.0,0.0,True
DDX59,213.94789193326739,0.0,0.0,True
ZNG1B,213.9119619834451,0.0,0.0,True
CTPS2,213.89482458784272,0.0,0.0,True
AGAP1,213.87255343930156,0.0,0.0,True
ALDH9A1,213.84762250591353,0.0,0.0,True
TMEM67,213.8354525571953,0.0,0.0,True
C21orf91,213.80205288748164,0.0,0.0,True
IL7,213.78039066797197,0.0,0.0,True
LYRM1,213.7362793530959,0.0,0.0,True
CBFA2T3,213.7349837768891,0.0,0.0,True
FSTL1,213.71763989846755,0.0,0.0,True
TRIM35,213.67169171666535,0.0,0.0,True
CAD,213.66730759098525,0.0,0.0,True
ABCE1,213.61330715575255,0.0,0.0,True
CCL22,213.59860710980809,0.0,0.0,True
GGCX,213.59529697850107,0.0,0.0,True
SPPL3,213.57175053622365,0.0,0.0,True
SBSPON,213.55859871352314,0.0,0.0,True
BRAF,213.55241203522064,0.0,0.0,True
ADAM15,213.53972739762398,0.0,0.0,True
LAPTM4B,213.50889583370682,0.0,0.0,True
GPR83,213.50684079922596,0.0,0.0,True
ST6GALNAC4,213.49592310449074,0.0,0.0,True
MGRN1,213.4043900342091,0.0,0.0,True
PNKD,213.40009062762255,0.0,0.0,True
TGS1,213.3819427707246,0.0,0.0,True
VWF,213.36749443079245,0.0,0.0,True
SPOP,213.35813076063235,0.0,0.0,True
UBN1,213.33382807580318,0.0,0.0,True
GPRC5D,213.26690733654115,0.0,0.0,True
GUCD1,213.24747938901396,0.0,0.0,True
ASAP2,213.24268660361656,0.0,0.0,True
TPI1,213.22536098501394,0.0,0.0,True
OPTN,213.22038707388853,0.0,0.0,True
CRMP1,213.13834897504893,0.0,0.0,True
SYNE2,213.11417832889737,0.0,0.0,True
POLD3,213.0930464011091,0.0,0.0,True
CATSPERG,213.04691946573124,0.0,0.0,True
MBD2,213.01675139288093,0.0,0.0,True
SRD5A1,213.01313915442407,0.0,0.0,True
CAND1,212.98537074861568,0.0,0.0,True
PTPDC1,212.9535973547781,0.0,0.0,True
IL1RL1,212.91514725211152,0.0,0.0,True
NCOA3,212.85573805613197,0.0,0.0,True
GTF2H1,212.85565274449186,0.0,0.0,True
WNT5A,212.79431180969706,0.0,0.0,True
TCF19,212.78330908962235,0.0,0.0,True
ADPRHL1,212.77403910600452,0.0,0.0,True
CMBL,212.7289575523414,0.0,0.0,True
HACD3,212.69107309318167,0.0,0.0,True
BCHE,212.66274466910843,0.0,0.0,True
PARP8,212.6469948869689,0.0,0.0,True
LMTK2,212.64338013431725,0.0,0.0,True
IQCD,212.55854178334837,0.0,0.0,True
UBE2G1,212.53009389994378,0.0,0.0,True
UBXN7,212.48533133310778,0.0,0.0,True
KLC4,212.45565749888857,0.0,0.0,True
RAVER2,212.38634067937454,0.0,0.0,True
EIF2A,212.37865930769405,0.0,0.0,True
BROX,212.32047956683274,0.0,0.0,True
ECE1,212.31841541793742,0.0,0.0,True
MSGN1,212.21635130288794,0.0,0.0,True
MYO16,212.2019138673262,0.0,0.0,True
GDE1,212.1684412337572,0.0,0.0,True
RBSN,212.14638722372763,0.0,0.0,True
ZAN,212.08397759975605,0.0,0.0,True
NFIB,212.07047827113422,0.0,0.0,True
DKK3,212.06651326998312,0.0,0.0,True
ACER3,212.05342708143394,0.0,0.0,True
ATP5MG,212.04117526823262,0.0,0.0,True
KNSTRN,211.99652023004165,0.0,0.0,True
NRBF2,211.99624044157784,0.0,0.0,True
SLC25A46,211.97670092539877,0.0,0.0,True
PLCD4,211.93559087151115,0.0,0.0,True
SMAP1,211.91979617347434,0.0,0.0,True
CCDC88A,211.89862875433334,0.0,0.0,True
TACC2,211.88407210894195,0.0,0.0,True
ALDOA,211.87292015784698,0.0,0.0,True
WASF3,211.85769553587116,0.0,0.0,True
LYPLA1,211.85344443939445,0.0,0.0,True
ADIPOR2,211.85108101057799,0.0,0.0,True
MNDA,211.81253573874605,0.0,0.0,True
KRT33A,211.7941808367639,0.0,0.0,True
SLC10A7,211.79221663929735,0.0,0.0,True
STAM,211.77103950681462,0.0,0.0,True
LDAH,211.75117827279675,0.0,0.0,True
ANKRD7,211.68735082275197,0.0,0.0,True
HOMER1,211.60060913870106,0.0,0.0,True
STBD1,211.59704606056079,0.0,0.0,True
TMEM59,211.57648330083572,0.0,0.0,True
GMIP,211.54811698358486,0.0,0.0,True
OTUD4,211.5377580584191,0.0,0.0,True
PPIF,211.52649511253156,0.0,0.0,True
SNX16,211.51463599327255,0.0,0.0,True
OASL,211.48231859376781,0.0,0.0,True
CDC14A,211.46393615792238,0.0,0.0,True
TAFA4,211.45961723486488,0.0,0.0,True
FHL2,211.45418528339695,0.0,0.0,True
DCUN1D1,211.41428014696945,0.0,0.0,True
MYO1B,211.40717960916197,0.0,0.0,True
CHL1,211.40287084646783,0.0,0.0,True
CTBS,211.37444900901016,0.0,0.0,True
CSTF2,211.34545395616135,0.0,0.0,True
CCDC6,211.30035770948962,0.0,0.0,True
MAP2,211.24356616545455,0.0,0.0,True
SLC6A2,211.24219028090047,0.0,0.0,True
RAPGEF1,211.23715187581567,0.0,0.0,True
KPNA6,211.22153318621864,0.0,0.0,True
NFATC1,211.21810471468302,0.0,0.0,True
RETSAT,211.1543192993206,0.0,0.0,True
TM2D1,211.1161654151223,0.0,0.0,True
ZSCAN20,211.11457795040877,0.0,0.0,True
TMEM106B,211.0878248262171,0.0,0.0,True
LRRC7,211.08591636642527,0.0,0.0,True
HAT1,211.05873865125326,0.0,0.0,True
FBXO8,211.03144103127136,0.0,0.0,True
OTUD4P1,211.00417609781263,0.0,0.0,True
ZFP36L2,210.9819845684606,0.0,0.0,True
EMP3,210.9610299847579,0.0,0.0,True
WDR41,210.91607546667424,0.0,0.0,True
ENOX2,210.89598974699157,0.0,0.0,True
RNF183,210.81183461848016,0.0,0.0,True
USP42,210.8090664152484,0.0,0.0,True
NRM,210.77665241182137,0.0,0.0,True
KCNC4,210.75474217198067,0.0,0.0,True
NUMBL,210.74454758276582,0.0,0.0,True
CUL4B,210.74300267889103,0.0,0.0,True
PIGH,210.7035982630437,0.0,0.0,True
USP53,210.65937990893113,0.0,0.0,True
EPC1,210.62639764176143,0.0,0.0,True
LLGL1,210.60785756363356,0.0,0.0,True
SFR1,210.5798937082561,0.0,0.0,True
NOTCH1,210.53167837909174,0.0,0.0,True
RAVER1,210.4920506446494,0.0,0.0,True
KATNIP,210.48746811654607,0.0,0.0,True
UFL1,210.47636055894776,0.0,0.0,True
PORCN,210.45643571659278,0.0,0.0,True
SLC45A1,210.41574039850926,0.0,0.0,True
DDX18,210.4154993175268,0.0,0.0,True
TWF1,210.40939443918836,0.0,0.0,True
ZFHX3,210.40832759584407,0.0,0.0,True
RIF1,210.39847301274975,0.0,0.0,True
NPC1,210.3959547105791,0.0,0.0,True
TAB2,210.38161903477905,0.0,0.0,True
WDPCP,210.37135896235768,0.0,0.0,True
ZNF106,210.33507343593791,0.0,0.0,True
PIAS3,210.3265853009333,0.0,0.0,True
ZDHHC7,210.27420051553202,0.0,0.0,True
CPNE5,210.2650584509806,0.0,0.0,True
DLG1,210.23186959254946,0.0,0.0,True
PEX19,210.21819573461653,0.0,0.0,True
STAR,210.2055350003322,0.0,0.0,True
MOCS1,210.19012203236065,0.0,0.0,True
NFKB1,210.17726909094836,0.0,0.0,True
GLRB,210.12357416503886,0.0,0.0,True
MED30,210.1211559547995,0.0,0.0,True
RASA4,210.11545699931335,0.0,0.0,True
SLC4A3,210.10636022246618,0.0,0.0,True
GOLGA1,210.10435229005074,0.0,0.0,True
POU6F2,210.09523751394227,0.0,0.0,True
HERC3,210.04725485492395,0.0,0.0,True
PEX12,210.0209997458205,0.0,0.0,True
SHC3,210.01645229034045,0.0,0.0,True
CD164,209.9807643306837,0.0,0.0,True
GIN1,209.95112518435207,0.0,0.0,True
BLTP3B,209.9482809062837,0.0,0.0,True
C4orf3,209.941948116714,0.0,0.0,True
RAB11FIP1,209.92294608700718,0.0,0.0,True
ZNF175,209.88718505908295,0.0,0.0,True
CD80,209.873091312736,0.0,0.0,True
EIF4E,209.85725925863275,0.0,0.0,True
TNKS1BP1,209.85354512128143,0.0,0.0,True
TMEM41A,209.8023906127616,0.0,0.0,True
CGRRF1,209.755100173161,0.0,0.0,True
LY96,209.7500445274778,0.0,0.0,True
SPTBN4,209.7401413908609,0.0,0.0,True
HSD17B14,209.67186199992827,0.0,0.0,True
AMIGO2,209.655028768193,0.0,0.0,True
FBXO30,209.60618097403997,0.0,0.0,True
USPL1,209.56839402897947,0.0,0.0,True
SNX12,209.45901297784306,0.0,0.0,True
EIF2AK2,209.33900021577762,0.0,0.0,True
CAPRIN1,209.27822815891295,0.0,0.0,True
THAP12,209.27596928715548,0.0,0.0,True
CLOCK,209.22147788409254,0.0,0.0,True
MAX,209.20849694153617,0.0,0.0,True
ZC3HAV1,209.2007841467387,0.0,0.0,True
FGFR3,209.18899361601,0.0,0.0,True
PADI2,209.1883805791119,0.0,0.0,True
NIT2,209.17936914677233,0.0,0.0,True
SLC10A3,209.15890295568687,0.0,0.0,True
PIGA,209.14347818169998,0.0,0.0,True
SLC44A3,209.10214543470028,0.0,0.0,True
SGPP1,209.09562837513855,0.0,0.0,True
G3BP2,209.0908309948698,0.0,0.0,True
PSME3,209.01773297961304,0.0,0.0,True
STX1B,209.01448477178124,0.0,0.0,True
ERMN,208.98237752830082,0.0,0.0,True
GPR65,208.96475494809943,0.0,0.0,True
MAP3K13,208.9573636677911,0.0,0.0,True
ARHGAP25,208.85419892102882,0.0,0.0,True
SLC5A4,208.78635673459212,0.0,0.0,True
LTBP1,208.78209690524022,0.0,0.0,True
TGFBR1,208.71813049692773,0.0,0.0,True
ABHD1,208.70608650287156,0.0,0.0,True
NEK10,208.70528983790547,0.0,0.0,True
GDF5,208.6875505535659,0.0,0.0,True
USP45,208.6675926046469,0.0,0.0,True
STX2,208.63325204259576,0.0,0.0,True
DIPK1B,208.62087655142335,0.0,0.0,True
NCK1,208.604415390097,0.0,0.0,True
DSG2,208.58777138138117,0.0,0.0,True
BTG2,208.56634040653051,0.0,0.0,True
IL13RA1,208.54159739227202,0.0,0.0,True
PLCL2,208.51505230500476,0.0,0.0,True
TRADD,208.5101136644043,0.0,0.0,True
PIP4P2,208.50703992858715,0.0,0.0,True
MCCC2,208.49700649063206,0.0,0.0,True
SDC4,208.48944129498733,0.0,0.0,True
FEM1C,208.43389981672385,0.0,0.0,True
GPAM,208.43348255138238,0.0,0.0,True
LGALSL,208.41479332507623,0.0,0.0,True
HCFC1R1,208.36331445814233,0.0,0.0,True
TMX1,208.34745109966485,0.0,0.0,True
IGSF11,208.3270473784087,0.0,0.0,True
CDKN2D,208.318395170428,0.0,0.0,True
TLX1,208.2938490915617,0.0,0.0,True
DMRT1,208.29316912821469,0.0,0.0,True
SLC7A11,208.2741571223946,0.0,0.0,True
CKAP4,208.26329633324963,0.0,0.0,True
IL17RE,208.24401906480102,0.0,0.0,True
EVA1C,208.22027927412344,0.0,0.0,True
EPS15L1,208.2112641355247,0.0,0.0,True
TFPI2,208.04409081448958,0.0,0.0,True
STK38,208.02294328042973,0.0,0.0,True
HACL1,207.96879304027956,0.0,0.0,True
ZFYVE1,207.9174797234494,0.0,0.0,True
BCL10,207.87632139324307,0.0,0.0,True
RBBP8,207.87357332603798,0.0,0.0,True
SPATA2,207.84759454661616,0.0,0.0,True
GABRP,207.84436174316866,0.0,0.0,True
FAM120B,207.83312547279104,0.0,0.0,True
RASSF8,207.83068036835314,0.0,0.0,True
PACC1,207.80041575805717,0.0,0.0,True
AP1S3,207.78632079088106,0.0,0.0,True
SBF2,207.78087665698175,0.0,0.0,True
CLIC6,207.7650276152635,0.0,0.0,True
PGGT1B,207.68197337355534,0.0,0.0,True
ADCY8,207.66053563549252,0.0,0.0,True
MBNL3,207.6569364772637,0.0,0.0,True
ARF3,207.65547137540247,0.0,0.0,True
ZNF207,207.61070619951144,0.0,0.0,True
LIMS2,207.59897923631385,0.0,0.0,True
RAB11FIP2,207.5671093988098,0.0,0.0,True
HECTD2,207.55992242179312,0.0,0.0,True
NMUR2,207.54761230469174,0.0,0.0,True
BMT2,207.54696667492217,0.0,0.0,True
GPR107,207.52915592797103,0.0,0.0,True
INA,207.4837866865601,0.0,0.0,True
RIC1,207.48337051989938,0.0,0.0,True
CAPN7,207.44802541428007,0.0,0.0,True
GLIPR1,207.40778271566765,0.0,0.0,True
STX3,207.37259571936727,0.0,0.0,True
HEYL,207.362146945009,0.0,0.0,True
GPATCH2L,207.31751067121874,0.0,0.0,True
PPIL4,207.2866014154613,0.0,0.0,True
SEC24A,207.1918032053338,0.0,0.0,True
GPR84,207.1567363834382,0.0,0.0,True
IPMK,207.11995964057482,0.0,0.0,True
NFASC,207.0739350676485,0.0,0.0,True
S100A1,206.9074971329992,0.0,0.0,True
FBLIM1,206.87386082575293,0.0,0.0,True
SVEP1,206.85609543040894,0.0,0.0,True
TRIM38,206.85059952237472,0.0,0.0,True
TMEM35A,206.83020298452206,0.0,0.0,True
CCDC18,206.828624175887,0.0,0.0,True
SATB2,206.80808809908012,0.0,0.0,True
SLC25A25,206.80693898461834,0.0,0.0,True
ZGRF1,206.8026910600282,0.0,0.0,True
PUS10,206.7801592363529,0.0,0.0,True
YIPF5,206.74581250169396,0.0,0.0,True
RAD1,206.74432089597406,0.0,0.0,True
TTLL4,206.7295247001297,0.0,0.0,True
NUP58,206.70121078698403,0.0,0.0,True
CD1D,206.6988812314334,0.0,0.0,True
KDM1B,206.66259210457667,0.0,0.0,True
FYB1,206.66222145645034,0.0,0.0,True
RAB10,206.65322309808084,0.0,0.0,True
FERRY3,206.6344214167692,0.0,0.0,True
GRIA4,206.61728134045046,0.0,0.0,True
FLAD1,206.58534196326863,0.0,0.0,True
TNNT3,206.53786809830282,0.0,0.0,True
SLC35A5,206.53637918212166,0.0,0.0,True
SEMA3A,206.52182699504073,0.0,0.0,True
SPDL1,206.50210897365568,0.0,0.0,True
SLC35F5,206.45863009255248,0.0,0.0,True
APPBP2,206.4553324662112,0.0,0.0,True
MS4A14,206.44340669542032,0.0,0.0,True
RTF1,206.43493742669176,0.0,0.0,True
ISCA1,206.40867543137102,0.0,0.0,True
FXYD6,206.4039701164812,0.0,0.0,True
HEATR1,206.373120990449,0.0,0.0,True
SV2C,206.36372818513388,0.0,0.0,True
TRPV4,206.31963217054195,0.0,0.0,True
GRK7,206.3054030040776,0.0,0.0,True
TRIM44,206.30136883981723,0.0,0.0,True
CRB1,206.2721103282845,0.0,0.0,True
THY1,206.22728522357576,0.0,0.0,True
ADCY4,206.2262826977336,0.0,0.0,True
TRIP11,206.21790694241096,0.0,0.0,True
POU2AF1,206.19175932191422,0.0,0.0,True
PPP3CB,206.1622298634477,0.0,0.0,True
RNF20,206.1127145553034,0.0,0.0,True
SUOX,206.09082845663795,0.0,0.0,True
CDKN1B,206.03341785030486,0.0,0.0,True
TRA2B,206.02064403644715,0.0,0.0,True
ADPGK,205.99627960597905,0.0,0.0,True
EDEM1,205.98908783216638,0.0,0.0,True
ABHD10,205.97808467974008,0.0,0.0,True
CAMK4,205.9579310678238,0.0,0.0,True
KLHL5,205.93756034838012,0.0,0.0,True
RNF130,205.91885614121867,0.0,0.0,True
CAPN11,205.90318875040666,0.0,0.0,True
DPM1,205.87967528114405,0.0,0.0,True
PARP4,205.80878440249305,0.0,0.0,True
NCOA7,205.7710312983432,0.0,0.0,True
ZNF367,205.76595881585126,0.0,0.0,True
SLC39A11,205.75134799141549,0.0,0.0,True
NRSN2,205.73952429695905,0.0,0.0,True
DLG4,205.71897118160302,0.0,0.0,True
DIAPH2,205.68075164185572,0.0,0.0,True
LACTB,205.67163302106204,0.0,0.0,True
EMSY,205.65207519503295,0.0,0.0,True
FUNDC2,205.64198925142762,0.0,0.0,True
ZNF606,205.61557527049214,0.0,0.0,True
MARCHF9,205.57824587010404,0.0,0.0,True
NAA35,205.5736750570335,0.0,0.0,True
TGFB1I1,205.53894346822128,0.0,0.0,True
INTS12,205.50026553309763,0.0,0.0,True
ODC1,205.48454124908847,0.0,0.0,True
RP2,205.47629172580122,0.0,0.0,True
BOD1L1,205.47253382791644,0.0,0.0,True
BBS7,205.46468594728444,0.0,0.0,True
USP30,205.4614690947378,0.0,0.0,True
LZTS3,205.4597689886891,0.0,0.0,True
ETFB,205.4514806517557,0.0,0.0,True
FAM76A,205.44718989584314,0.0,0.0,True
LONP2,205.44544742311328,0.0,0.0,True
WBP4,205.4175685128158,0.0,0.0,True
DLG5,205.40666665839885,0.0,0.0,True
HIVEP2,205.37103892157003,0.0,0.0,True
IRF5,205.3077017058434,0.0,0.0,True
BAMBI,205.2765627171005,0.0,0.0,True
RANBP2,205.272172041647,0.0,0.0,True
CNST,205.23397324909325,0.0,0.0,True
KIAA1328,205.18648959073565,0.0,0.0,True
CDK14,205.04285561657755,0.0,0.0,True
MTUS1,205.03359162730473,0.0,0.0,True
MEP1A,205.0293673050152,0.0,0.0,True
PIGM,205.00889370159007,0.0,0.0,True
TSPAN11,204.97054460067065,0.0,0.0,True
DGKG,204.9672017105948,0.0,0.0,True
SIRT1,204.9556272628983,0.0,0.0,True
RPL22,204.95217795645883,0.0,0.0,True
INTS2,204.95175342068643,0.0,0.0,True
USP13,204.92560760093377,0.0,0.0,True
GHRHR,204.91700780354475,0.0,0.0,True
LMCD1,204.91674007711615,0.0,0.0,True
VPS8,204.8842612590775,0.0,0.0,True
ATF1,204.85779615864016,0.0,0.0,True
PBX4,204.82808552758368,0.0,0.0,True
CCDC86,204.81846965640256,0.0,0.0,True
FBXO36,204.8138620647295,0.0,0.0,True
SPTSSA,204.78278078414576,0.0,0.0,True
DDB2,204.7724644221081,0.0,0.0,True
CCNT1,204.76113117134503,0.0,0.0,True
SNRPD1,204.71245276539588,0.0,0.0,True
CCN3,204.70501311995264,0.0,0.0,True
GPR89A,204.6626488440517,0.0,0.0,True
GABRB3,204.64160582433428,0.0,0.0,True
LRFN1,204.63781544524184,0.0,0.0,True
CEP170,204.63605673361442,0.0,0.0,True
TMEM263,204.63357801323994,0.0,0.0,True
ARHGEF9,204.59805857911144,0.0,0.0,True
CALM2,204.57352956839003,0.0,0.0,True
ZNF142,204.57151812233568,0.0,0.0,True
PLEKHG1,204.56859557943528,0.0,0.0,True
LEF1,204.5279190813436,0.0,0.0,True
CCT5,204.52189680122254,0.0,0.0,True
CACNA2D4,204.47576401036312,0.0,0.0,True
SEC14L1,204.4727653945237,0.0,0.0,True
CRNKL1,204.47226701171496,0.0,0.0,True
WNT10A,204.47206887822244,0.0,0.0,True
RHBG,204.4619071034184,0.0,0.0,True
MLLT10,204.45782211724193,0.0,0.0,True
TMEM164,204.45334777633514,0.0,0.0,True
MCF2L,204.4137424424402,0.0,0.0,True
SRCAP,204.40244413360708,0.0,0.0,True
LCP2,204.36890188785236,0.0,0.0,True
ATP6V0A4,204.35919155665573,0.0,0.0,True
TMEM92,204.3408997652122,0.0,0.0,True
SDK1,204.2763322447522,0.0,0.0,True
BAG5,204.26976149368184,0.0,0.0,True
ATM,204.26461755263333,0.0,0.0,True
DYRK2,204.2629884570197,0.0,0.0,True
RNF169,204.17228972948186,0.0,0.0,True
ST13,204.16734464878252,0.0,0.0,True
NBN,204.16080477801853,0.0,0.0,True
ISM1,204.1487632586472,0.0,0.0,True
CSNK2A1,204.13884478774898,0.0,0.0,True
EHBP1,204.11388220571004,0.0,0.0,True
C1orf56,204.10731068906807,0.0,0.0,True
ANGPT4,204.036853834772,0.0,0.0,True
CYP46A1,203.99527677727247,0.0,0.0,True
IGFBP4,203.92782718085212,0.0,0.0,True
ODF2,203.9236675778319,0.0,0.0,True
EHD3,203.9209476353494,0.0,0.0,True
COPS4,203.90402461475938,0.0,0.0,True
RAD23B,203.90076043683067,0.0,0.0,True
LRRTM2,203.89892152092943,0.0,0.0,True
CDC42,203.89446293091862,0.0,0.0,True
CACNA1F,203.87392113077863,0.0,0.0,True
MFN2,203.87138524446704,0.0,0.0,True
HACE1,203.87006951720727,0.0,0.0,True
DCAF13,203.85313111588383,0.0,0.0,True
FOXP2,203.8515496118803,0.0,0.0,True
TIGD7,203.8479843775872,0.0,0.0,True
DNAH6,203.8449094729749,0.0,0.0,True
FCHO1,203.82590046908015,0.0,0.0,True
ARHGAP12,203.82266304171935,0.0,0.0,True
RC3H2,203.81234503174392,0.0,0.0,True
POGK,203.78880211410512,0.0,0.0,True
PPP1R18,203.76153218084065,0.0,0.0,True
FKBP15,203.72395519475722,0.0,0.0,True
NPTN,203.71838171667676,0.0,0.0,True
MTMR7,203.69855139809226,0.0,0.0,True
ANKRD26,203.6910152792768,0.0,0.0,True
EIF4B,203.68184399403282,0.0,0.0,True
CKMT2,203.62952030855928,0.0,0.0,True
HPS5,203.61803184445955,0.0,0.0,True
PIWIL4,203.61106355024637,0.0,0.0,True
ASTE1,203.58083161632217,0.0,0.0,True
RAB3GAP1,203.57611940097215,0.0,0.0,True
