ABCG2	462.13835411716786
ALDH5A1	462.0839486108159
ADHFE1	461.95295778870536
ATP5MG	461.89571515464985
BRDT	461.84192662719437
ADRA1A	461.82742459741473
CALCOCO1	461.8002455338489
ABCC1	461.7960257185378
ANKRD12	461.7842088733985
AGAP3	461.7114471753531
CD40	461.4974331347779
CAND2	461.42565735385176
ATP13A4	461.4102901387848
ACP3	461.29913169894456
CCAR2	461.03460065860753
AHCY	460.9893075298985
AACS	460.9051972469684
AGPAT5	460.5203960734466
ASXL2	460.0693533116965
CAPN2	459.8304985491625
C6orf62	459.7106372454644
ADGB	459.58354986205575
CBX3	459.5743631124942
CCDC18	459.5716578255463
C2orf42	459.56458831853394
ARHGEF6	459.25360831924405
ATG10	459.1456810307171
CGN	458.77886671781226
AGTPBP1	458.64875360959667
CGAS	458.56977274366443
CEP41	458.3358484566793
CDK14	458.15280771801406
CENPU	458.01709384023576
APOL4	457.8168381319708
CHAF1A	457.4560517402368
CAV2	457.3697055392821
BTN2A2	457.03092302757875
CADM3	456.9398057566815
CFAP410	456.82449400197874
ACOT11	456.4324311977073
C9	456.33711066187016
CDH7	456.27889611566525
CENPJ	456.13432102579634
C9orf85	456.02376222122587
C9orf43	455.804235871271
ACAT1	455.7502242309511
CCDC174	455.74924048604794
CARS2	455.4064755791099
ARHGAP22	455.2928243847122
ACO1	454.8952413344302
CAPN10	454.6265367612683
BICRA	454.55513801689074
APIP	454.4495277210282
BAZ2B	454.24636926152715
ALAD	454.2455685394291
ARMT1	453.9396108605233
APOH	453.82415957293796
AMMECR1	453.26988641375254
CATIP	453.2396785353402
CCDC25	453.22776176043857
ANXA5	453.0989254558389
ANKRD24	453.0612483791951
CD1E	453.0457620174062
CAMP	452.74920444194714
CBX1	452.7070685354542
ASB2	452.5858400783715
CEP104	452.4089831462452
ANAPC16	452.36503641147937
CHI3L2	452.3623459365985
C1orf87	452.27664476506385
ABHD14A-ACY1	452.2695717805596
ASTE1	452.09756800555596
